Id,Model,Price,Age_08_04,KM,Fuel_Type,HP,Met_Color,Automatic,cc,Doors,Quarterly_Tax,Weight
1415,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7500,80,42186,Petrol,110,1,0,1600,3,69,1050
1416,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,6950,72,42000,Petrol,110,1,0,1600,3,69,1050
1417,TOYOTA Corolla 1.6 LB 4/5-Doors,8950,79,40093,Petrol,110,0,0,1600,5,19,1114
1418,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA AUT4 2/3-Doors,8750,79,39800,Petrol,107,0,1,1600,3,85,1080
1419,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7750,73,39168,Petrol,86,0,0,1300,3,69,1015
1420,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8450,75,38945,Petrol,110,1,0,1600,3,69,1050
1421,TOYOTA Corolla 1.6 SDN LINEA TERRA AUT 4/5-Doors,8150,76,36537,Petrol,110,0,1,1600,4,85,1075
1422,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA AUT3 2/3-Doors,8500,78,36000,Petrol,86,0,1,1300,3,69,1045
1423,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7600,78,36000,Petrol,110,1,0,1600,3,69,1050
1424,TOYOTA Corolla 1.3 HB LINEA TERRA AUT 2/3-Doors,7950,80,35821,Petrol,86,0,1,1300,3,19,1015
1425,TOYOTA Corolla 1.3 3D Linea Terra 2/3-Doors,7750,73,34717,Petrol,86,0,0,1300,3,69,1015
1426,TOYOTA Corolla 1.3 Linea Terra sedan 4/5-Doors,7950,80,34000,Petrol,86,1,0,1300,4,69,1000
1427,TOYOTA Corolla 1.6 Lin.Terra Aut. 2/3-Doors,9950,78,30964,Petrol,110,0,1,1600,3,85,1080
1428,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA AUT3 2/3-Doors,8950,71,29000,Petrol,86,1,1,1300,3,69,1045
1429,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8450,72,26000,Petrol,86,0,0,1300,3,69,1015
1430,TOYOTA Corolla 1.3 Linea Terra 4/5-Doors,8950,78,24000,Petrol,86,1,1,1300,5,85,1065
1431,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8450,80,23000,Petrol,86,0,0,1300,3,69,1015
1432,TOYOTA Corolla 1.3 16V HATCHB G6 2/3-Doors,7500,69,20544,Petrol,86,1,0,1300,3,69,1025
1433,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,10845,72,19000,Petrol,86,0,0,1300,3,69,1015
1434,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8500,71,17016,Petrol,86,0,0,1300,3,69,1015
1435,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7250,70,16916,Petrol,86,1,0,1300,3,69,1015
1436,TOYOTA Corolla 1.6 LB LINEA TERRA 4/5-Doors,6950,76,1,Petrol,110,0,0,1600,5,19,1114
